epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1369.78,1.50329,0.80211,1.02508,0.81581,0.55049,0.62424,0.33242,1.42601,0.71114,1.02918,0.008317,0.008317,0.008317
19,1444.92,1.49552,0.79529,1.02502,0.82262,0.55103,0.62839,0.33665,1.41952,0.69549,1.0278,0.008218,0.008218,0.008218
20,1520.25,1.49661,0.78946,1.02235,0.82193,0.55372,0.63121,0.33838,1.41277,0.69178,1.02491,0.008119,0.008119,0.008119
21,1596.02,1.49795,0.79106,1.02365,0.82472,0.557,0.63405,0.34002,1.41501,0.69085,1.02411,0.00802,0.00802,0.00802
22,1671.17,1.48488,0.7825,1.0178,0.82351,0.55129,0.63183,0.33952,1.41736,0.68911,1.02591,0.007921,0.007921,0.007921
23,1746.06,1.46942,0.76557,1.01336,0.82995,0.55732,0.63872,0.34431,1.40432,0.67526,1.02074,0.007822,0.007822,0.007822
24,1821.89,1.48373,0.77325,1.01581,0.82933,0.55869,0.63705,0.34407,1.4052,0.68288,1.01748,0.007723,0.007723,0.007723
25,1897.58,1.4779,0.76932,1.00993,0.83092,0.56442,0.64291,0.3481,1.398,0.67095,1.01777,0.007624,0.007624,0.007624
26,1973.29,1.46958,0.76543,1.01508,0.82961,0.56375,0.64223,0.34665,1.40266,0.66988,1.01921,0.007525,0.007525,0.007525
27,2049.08,1.46874,0.7644,1.01264,0.83235,0.56404,0.64459,0.35026,1.39682,0.66649,1.01637,0.007426,0.007426,0.007426
28,2124.96,1.46763,0.75965,1.01253,0.83766,0.56584,0.64507,0.3503,1.39058,0.66338,1.01846,0.007327,0.007327,0.007327
29,2200.83,1.47692,0.76427,1.01286,0.83779,0.56736,0.64886,0.35239,1.38442,0.6582,1.01539,0.007228,0.007228,0.007228
30,2276.88,1.46362,0.75466,1.0095,0.83466,0.5692,0.64888,0.35287,1.38153,0.65567,1.01245,0.007129,0.007129,0.007129
31,2352.77,1.46743,0.75774,1.00849,0.84315,0.56935,0.651,0.35424,1.38548,0.65327,1.01545,0.00703,0.00703,0.00703
32,2428.26,1.45427,0.74735,1.00874,0.83217,0.57455,0.65233,0.356,1.37903,0.64792,1.01292,0.006931,0.006931,0.006931
33,2503.77,1.45712,0.7514,1.0058,0.83415,0.57045,0.6488,0.35448,1.38136,0.64772,1.01052,0.006832,0.006832,0.006832
34,2579.48,1.45051,0.74609,1.00707,0.83896,0.57343,0.65317,0.35496,1.38199,0.64945,1.01351,0.006733,0.006733,0.006733
35,2654.9,1.44111,0.73673,1.00426,0.84088,0.57546,0.65721,0.35826,1.37863,0.64325,1.01038,0.006634,0.006634,0.006634
36,2730.5,1.44907,0.74035,1.00234,0.83763,0.57731,0.65768,0.35944,1.37419,0.63771,1.00946,0.006535,0.006535,0.006535
37,2806.18,1.45102,0.73804,1.0039,0.83737,0.5783,0.65752,0.35856,1.3735,0.64046,1.01145,0.006436,0.006436,0.006436
38,2881.91,1.44141,0.73397,1.00214,0.83782,0.57759,0.65769,0.35875,1.37335,0.638,1.01031,0.006337,0.006337,0.006337
39,2957.7,1.44606,0.73645,1.00108,0.83822,0.57792,0.65816,0.35984,1.37333,0.63504,1.00864,0.006238,0.006238,0.006238
40,3032.84,1.43724,0.73124,0.9999,0.83879,0.57925,0.65988,0.36166,1.3686,0.63441,1.00789,0.006139,0.006139,0.006139
41,3108.14,1.43688,0.72917,0.99924,0.84046,0.57858,0.66062,0.3616,1.37177,0.63483,1.00751,0.00604,0.00604,0.00604
42,3183.5,1.43558,0.72996,0.99959,0.83899,0.58247,0.66298,0.36363,1.36684,0.63045,1.00846,0.005941,0.005941,0.005941
